file_read_count,file_write_count,file_delete_count,file_rename_count,file_encrypt_like_count,changed_files_count,random_extension_flag,entropy_diff_mean,file_size_diff_mean,label
1,5,0,1,0,7,0,-0.05070416137843653,343.4958838469921,benign
3,3,0,0,0,6,0,0.10248156449157914,51.455478996252836,benign
1,1,0,0,0,2,0,0.04715068575354545,-161.34838936249693,benign
3,3,0,0,0,6,0,0.13878755629971984,661.8370126507411,benign
2,2,0,1,0,5,0,-0.19083150033461152,-361.3128792268024,benign
3,4,0,3,0,10,1,-0.3359550379390491,-180.64182322650458,ransomware
5,3,0,0,0,8,0,0.2616498602071068,15.751585552820082,benign
4,3,1,0,0,8,0,-0.13615460247408015,-154.68901175911566,benign
0,4,1,1,0,6,0,0.250474717738911,-400.820858583201,benign
6,2,1,1,0,10,0,0.30362681371221084,281.4557036960958,benign
4,8,1,4,1,17,1,0.14720361925722203,-281.8069934092739,ransomware
1,0,0,0,0,1,0,0.27590915667974,-307.8480061708463,benign
3,3,0,0,0,6,0,-0.6844984711655392,305.5465155705573,benign
2,3,0,1,0,6,0,-0.019044019023922366,207.07026572574114,benign
2,2,0,0,0,4,0,0.0939150226400001,-161.38178846461173,benign
2,8,1,2,1,13,0,-0.12569376560405227,760.9888093610829,ransomware
4,4,0,0,0,8,0,0.29878937560959695,-655.8268325865873,benign
3,15,0,1,1,19,0,0.9551847387656446,370.9542595169057,ransomware
4,6,1,1,1,12,0,0.4135734197003338,465.9119664916684,ransomware
5,6,0,2,0,13,0,0.08728099036558659,581.0574335782386,ransomware
3,1,0,0,0,4,0,0.3028474049635876,580.8698273107257,benign
2,10,1,0,1,13,0,0.07266189029486272,-419.54996489658924,ransomware
3,1,1,0,0,5,0,-0.02137490000194664,52.44127748994908,benign
1,6,0,3,1,10,1,0.20483149229416736,144.325109709301,ransomware
2,6,0,1,1,9,0,0.2481798880843934,383.33419385853006,ransomware
3,9,0,2,1,14,0,0.11591154262022207,15.382949126070685,ransomware
2,9,2,0,0,13,0,0.2643601999174976,-450.52396562694855,ransomware
2,2,0,1,0,5,0,0.25055802778197567,394.89850136679246,benign
3,2,1,0,0,6,0,0.06575656322042854,184.00895685959833,benign
5,7,0,2,0,14,0,0.23329205907279324,202.17117868522985,benign
4,9,2,1,1,16,0,0.21404658141211105,20.291275226473203,ransomware
3,4,0,0,0,7,0,-0.09167138799322497,-516.6130400430155,benign
4,4,1,1,0,10,0,0.32110020171244347,359.04494309908733,benign
2,1,1,0,0,4,0,-0.31399438741627544,-228.53953609850382,benign
1,2,0,0,0,3,0,-0.27499147994512463,262.8107831889033,benign
3,6,0,1,1,10,0,0.11558339920520477,-111.48372025883253,ransomware
3,5,0,1,0,9,0,-0.11026782849744453,-463.1668534200794,benign
3,8,3,1,0,15,0,-0.050131357440829374,406.68542329666525,ransomware
2,2,0,1,0,5,0,0.1316155244600523,102.21132025591916,benign
3,15,1,4,1,23,1,-0.009065086073762552,450.26314803263216,ransomware
3,2,0,1,0,6,0,-0.25126052916354075,-362.1800848940627,benign
2,4,1,0,0,7,0,-0.016401082734020356,-282.91216314880603,benign
3,7,2,0,1,12,0,0.11214027007160515,247.56108385659206,ransomware
4,2,1,1,0,8,0,0.2122582249891398,552.2523109347574,benign
2,4,0,0,0,6,0,-0.14494474622979897,689.7864166559992,benign
2,1,1,4,0,8,1,-0.15219367611425025,-543.4012350019846,benign
6,3,1,0,0,10,0,0.5822400596374756,-222.62790873522994,benign
2,3,0,0,0,5,0,-0.19185645232652218,448.89094356935385,benign
4,5,0,2,0,11,0,0.22647582333483002,-70.18864177837233,benign
2,1,0,0,0,3,0,0.08169785307128585,217.4665738509672,benign
5,3,0,0,0,8,0,-0.23875096588777464,367.05251797621986,benign
4,0,0,0,0,4,0,0.6660769246500066,142.1673695026499,benign
2,0,0,0,0,2,0,0.11920038740046324,-512.7420151446256,benign
4,5,2,2,0,13,0,0.07706417268675322,221.78618429900828,ransomware
6,7,1,0,0,14,0,0.030069385253859042,198.48762660960173,benign
1,9,1,1,1,12,0,0.09719657489453812,-272.97891596989814,ransomware
1,5,0,0,0,6,0,-0.1594356666264648,135.29611318650814,benign
4,2,0,0,0,6,0,0.2666079606094867,503.3252794412312,benign
2,3,0,0,0,5,0,0.10708214464335626,376.1597756592815,benign
4,7,0,0,1,11,0,0.2546666601654664,177.8732390039694,benign
5,2,0,0,0,7,0,-0.05112105754727289,130.91476556221585,benign
2,5,0,0,1,7,0,-0.30124290703450096,316.9555117085223,benign
4,9,1,1,1,15,0,0.2666355690356573,115.4512425347778,ransomware
4,2,0,3,0,9,1,-0.4234301964579252,233.99308301803788,benign
2,8,2,3,1,15,1,0.3553942769195376,300.35822855464585,ransomware
2,11,1,1,1,15,0,0.7774580110907374,383.3617002852352,ransomware
3,4,0,1,1,8,0,-0.3005559084247616,496.232648386769,benign
0,2,0,1,0,3,0,-0.10822189921784102,109.64063560342592,benign
1,3,0,0,0,4,0,0.02982562455026347,352.41907337459264,benign
6,0,0,0,0,6,0,-0.0701963694983091,188.73137627147563,benign
1,4,0,1,1,6,0,-0.09589747828011158,38.70985867312092,benign
3,6,2,2,0,13,0,-0.09642002661706645,142.63504451358298,ransomware
1,9,3,2,1,15,0,0.15870624649426923,233.35182643592276,ransomware
2,5,1,2,1,10,0,0.6934329300829113,71.95844724669917,ransomware
4,3,0,0,0,7,0,-0.2819614613073753,578.474235232292,benign
0,2,0,2,0,4,0,0.15230560914336802,171.47847530495423,benign
4,2,0,0,0,6,0,0.11419973083784885,-314.12946610507584,benign
5,1,0,0,0,6,0,0.21196104713912226,-350.13971275620827,benign
2,4,0,1,0,7,0,0.10098968408908784,-417.25082959395723,benign
2,2,0,0,0,4,0,-0.16770246905336117,422.2186668327957,benign
1,15,0,6,1,22,1,0.17669818264435364,0.7347313944993061,ransomware
6,5,0,2,1,13,0,0.05297768684805686,-244.41499109866294,ransomware
2,0,0,0,0,2,0,-0.2913451019060978,-172.61518011024353,benign
2,9,1,1,1,13,0,-0.14533334481259363,99.11883190063827,ransomware
4,3,0,1,0,8,0,0.0135482115467007,-227.28026696730092,benign
4,2,0,0,0,6,0,-0.11776768614225881,214.35218558376383,benign
2,8,5,3,1,18,1,0.03972645292069199,468.1488973112513,ransomware
4,7,1,1,0,13,0,0.3456390790904759,73.61157248796711,ransomware
2,3,0,0,1,5,0,-0.06299934148652381,634.6986695677059,benign
4,4,0,1,0,9,0,0.266836830330695,79.72785966639123,benign
2,15,1,3,1,21,1,-0.1258229125800272,620.2892184163697,ransomware
2,2,1,0,0,5,0,0.03575988430530759,-18.66256846483403,benign
3,3,0,1,0,7,0,0.12887586718320188,8.698594657863985,benign
0,5,0,0,0,5,0,0.5953458449082238,-548.1930942292807,benign
4,5,0,2,1,11,0,0.16505574003819407,28.73342001586363,ransomware
1,5,0,1,0,7,0,0.37571776471992496,-146.9010869783468,benign
1,2,2,2,1,7,0,-0.17919308425097863,-124.76728625945083,ransomware
3,3,0,0,0,6,0,-0.3500908537717402,-220.159108756403,benign
3,5,0,0,0,8,0,-0.4377217784677618,182.45995966111036,benign
4,5,0,4,0,13,1,0.11695325716067115,-430.0476299187317,ransomware
4,2,1,1,0,8,0,0.5109553759664583,-519.7276304932939,benign
2,4,0,1,0,7,0,-0.2354481065971459,41.99586994115921,benign
2,5,0,0,0,7,0,0.3386012679810965,-109.15638799383234,benign
2,7,2,4,1,15,1,0.37226478816263975,125.89960335053081,ransomware
6,7,0,0,0,13,0,-0.2973446171402571,-102.57186711545415,benign
4,5,1,1,0,11,0,0.09012847087611445,851.3741573464656,benign
2,3,0,1,0,6,0,-0.06172905808226284,-6.986674719591122,benign
3,4,0,1,0,8,0,0.06101899149681764,182.6541922973663,benign
6,2,0,0,1,8,0,0.1340504178025607,272.0512179827501,benign
4,1,1,0,0,6,0,0.3125989471418637,-4.056925105338827,benign
5,1,0,0,0,6,0,0.015705905702940722,103.60570262863364,benign
2,5,1,0,0,8,0,0.026721372523108054,-434.0455404403989,benign
3,2,0,1,0,6,0,-0.11285533365511301,-361.5741936021789,benign
3,4,2,1,1,10,0,0.3077795048150137,136.95946505644707,ransomware
1,2,0,0,0,3,0,-0.6764197188167504,175.2426184670084,benign
2,3,0,0,0,5,0,-0.22320005545643298,-790.4807111930124,benign
5,2,1,0,0,8,0,-0.3260799221750519,-47.03061452639318,benign
2,3,0,0,0,5,0,-0.23498687174496666,-134.09370802715816,benign
0,0,0,1,0,1,0,-0.04447182623874859,-108.89767052765887,benign
1,7,0,0,0,8,0,0.012518075905810014,291.57791651683027,benign
4,3,0,3,1,10,1,0.06166521939911759,433.36097547250193,ransomware
7,2,0,1,0,10,0,0.17650657617289597,132.60344561474545,benign
5,8,0,3,1,16,1,0.5380295651551652,-60.67484902912247,ransomware
4,5,0,1,0,10,0,-0.015679807142569044,-21.967983472287088,benign
2,4,0,1,0,7,0,0.1936176799938278,-371.57998618815145,benign
3,2,0,1,0,6,0,0.7994456709461268,-246.87869415825782,benign
2,5,2,3,1,12,1,0.577176443276536,-447.9476330940414,ransomware
5,4,0,0,0,9,0,0.03920303919495533,657.6310699672097,benign
3,2,0,0,0,5,0,0.07065160284436851,248.0270004997402,benign
4,2,0,1,0,7,0,0.47134676664010317,628.8751939114608,benign
6,3,0,1,0,10,0,0.09859432789116752,292.9997013685844,benign
8,1,1,0,0,10,0,0.21786435862865722,116.21458538324293,benign
0,2,0,1,0,3,0,-0.30711135645577914,-81.52461305203225,benign
5,2,1,2,0,10,0,-0.1780465210655098,-438.04459977022293,benign
4,1,0,0,0,5,0,-0.10597367237789873,132.41188505325067,benign
4,2,1,1,0,8,0,-0.29335812235706077,13.287073061398942,ransomware
4,6,1,2,1,13,0,-0.2227086072185415,355.93280274841584,ransomware
0,3,0,0,0,3,0,0.26178778587956575,256.1377919338401,benign
5,0,0,1,0,6,0,0.2814525362256746,8.406795092950524,benign
4,1,1,0,1,6,0,0.0982055808470143,81.43712166073425,benign
2,5,0,0,1,7,0,-0.0921372231187649,285.56838868546976,benign
4,3,0,1,0,8,0,0.47847811648869054,-364.0926077205565,benign
3,6,1,0,0,10,0,0.033119296038441645,512.5780670595391,benign
4,10,0,1,1,15,0,0.2679393433621923,-232.8906384996019,ransomware
3,1,1,1,0,6,0,0.0997479916784839,24.090141463714147,benign
1,1,0,1,0,3,0,-0.3089213545570275,76.45790041488968,benign
2,5,0,0,0,7,0,-0.03417620136778535,400.6541009699124,benign
1,3,1,0,0,5,0,0.3828216191172378,-14.344623861869408,benign
4,6,1,1,0,12,0,-0.39867248571395936,241.68140356870396,ransomware
4,1,0,0,0,5,0,-0.41003218636195365,65.65607355176749,benign
2,4,1,0,1,7,0,0.12828611045122604,145.5903107584025,ransomware
2,3,0,0,0,5,0,0.24935183206853326,293.4893413471746,benign
1,2,1,0,1,4,0,-0.07073068140846707,65.86235795336472,benign
4,6,1,3,1,14,1,0.9623837474194992,134.713620433032,ransomware
1,5,0,0,0,6,0,-0.018400688007890895,-178.61934229892847,benign
4,6,0,0,0,10,0,0.06401856849619986,-388.1572422779919,benign
3,6,0,1,1,10,0,0.2377533305491087,-7.042957878215873,ransomware
1,2,0,0,0,3,0,0.7159923665518566,-315.62141070499405,benign
5,2,0,0,0,7,0,-0.34222365283500056,-2.2450778969452188,benign
6,4,0,0,0,10,0,0.34544125854340096,-148.3928788816902,benign
2,5,0,0,1,7,0,0.09726190156929013,640.6499206718945,benign
2,3,0,0,0,5,0,-0.18043649579460386,290.06019006583824,benign
4,9,0,2,1,15,0,-0.0041860189663484315,375.076840057642,ransomware
2,3,0,1,0,6,0,-0.019929781104679634,-51.03554425630402,benign
1,5,0,2,0,8,0,0.11585039617706791,377.0075446298178,benign
3,5,0,2,0,10,0,0.029607291350474085,-254.13772794329623,benign
5,7,0,0,0,12,0,0.1647008582004396,383.00410791121305,benign
4,0,0,0,0,4,0,-0.07283280960621157,-85.56329606596856,benign
2,3,0,0,0,5,0,0.37174117815777985,580.8720547196602,benign
3,1,0,0,0,4,0,0.1109618358475625,21.050063911809417,benign
2,3,0,0,1,5,0,0.5611239683023688,-10.731384540960363,benign
2,4,0,0,0,6,0,-0.5216186225499848,880.8770312213023,benign
2,4,0,1,0,7,0,0.42279892233377914,121.4012945846217,benign
5,1,0,0,0,6,0,0.005558331325921102,-5.447261752550798,benign
2,12,0,1,0,15,0,0.32415071731779227,509.30730865357395,ransomware
2,2,0,0,0,4,0,0.013553608305326221,-36.15446234029788,benign
1,3,1,0,0,5,0,-0.03735444317868605,147.95171802105406,benign
3,6,0,0,0,9,0,0.24358318609394264,62.10888881091181,benign
5,1,0,1,0,7,0,-0.5254647719854864,241.71847875994706,benign
0,4,2,3,1,9,1,-0.3021235271636467,499.9030092985121,ransomware
1,2,1,2,0,6,0,-0.04487767087396234,211.22549483597436,benign
6,1,0,0,0,7,0,0.36892628670136757,-157.92263998465805,benign
3,4,0,3,0,10,1,0.2840280550985,-425.0529594022796,benign
8,1,0,0,0,9,0,0.03746074477647203,-465.7138921466558,benign
3,3,0,2,0,8,0,-0.25901372712174175,90.20408905686011,benign
1,8,1,1,0,11,0,0.052099666903399795,447.8304576399887,ransomware
3,4,0,0,1,7,0,0.2565141880800058,340.30008867640925,benign
3,6,0,3,1,12,1,0.24582716613222672,396.92305711136316,ransomware
4,2,0,0,0,6,0,0.0652954622747152,376.89669624619876,benign
2,7,1,3,1,13,1,0.5968417091410485,-43.007169846690715,ransomware
1,3,0,1,0,5,0,-0.05516781205669459,234.6021975165968,benign
2,1,0,1,0,4,0,-0.28960672978890517,-109.04670097518073,benign
2,10,2,3,1,17,1,-0.24514168071500436,175.41436536570396,ransomware
3,5,0,0,0,8,0,0.054461415753508886,-58.95267503380495,benign
4,4,0,0,0,8,0,-0.15903654650852644,425.07905246262095,benign
0,10,0,0,1,10,0,0.029100996369642,64.72638086786895,ransomware
7,2,0,1,1,10,0,0.2670240211646862,373.65929087740375,benign
3,2,0,0,0,5,0,-0.27789566656989084,180.45130951359783,benign
6,8,0,3,1,17,1,0.23044262121665493,74.8283195109814,ransomware
0,5,1,0,1,6,0,0.009322607629145246,302.786757049242,ransomware
3,3,0,2,0,8,0,-0.4109885266788722,272.5687489465348,benign
4,6,0,0,0,10,0,-0.19482897797978221,108.95683931728834,benign
5,3,0,0,0,8,0,0.322067592823848,-81.89943982035189,benign
1,0,0,1,0,2,0,-0.055673940733820995,-19.69554141417485,benign
1,3,0,0,1,4,0,-0.05279746886768208,222.89228345219203,benign
2,4,1,0,0,7,0,-0.24024059999150685,380.38008619839724,ransomware
5,4,0,0,0,9,0,0.17574732998673556,259.95904967591497,benign
3,3,1,0,0,7,0,-0.4035307495772533,-123.3130244598884,benign
8,4,0,0,0,12,0,-0.00942120079516355,55.15230386778008,benign
4,9,1,1,0,15,0,0.05737972767588412,427.88305368919725,ransomware
4,1,0,0,0,5,0,0.01990198149168837,58.51506810568113,benign
2,6,0,0,1,8,0,-0.1465468882486848,326.2837084955131,ransomware
5,4,2,0,0,11,0,0.3929102151831157,123.18101091003395,ransomware
4,9,1,1,1,15,0,0.24810652836439093,881.758302459821,ransomware
5,7,0,0,1,12,0,0.1498737197771592,463.15312710590683,ransomware
3,6,1,2,1,12,0,-0.1676376220959627,341.99644259772447,ransomware
2,7,1,0,1,10,0,0.05182393057080273,-76.76085083372459,ransomware
6,4,0,1,0,11,0,0.38942818430795073,-272.9176575962238,benign
3,6,0,2,0,11,0,0.2791737482902707,172.77017041604336,benign
3,1,0,0,1,4,0,-0.47760028541686605,475.43238932246294,benign
2,2,0,0,0,4,0,0.08745980923187768,-88.95195062467846,benign
2,1,0,0,0,3,0,0.19451902201420565,279.4969784521074,benign
4,1,0,0,1,5,0,0.1932658567312282,-434.8689043289337,benign
3,5,0,2,1,10,0,0.007504368205913575,300.9298365228083,ransomware
5,3,0,0,0,8,0,-0.1054812363121308,-316.458930713088,benign
5,1,0,0,0,6,0,0.028225298963101844,-27.540585004121823,benign
3,12,3,0,1,18,0,0.16963394955274902,201.1233182225361,ransomware
3,4,0,1,0,8,0,-0.016561603906794647,-151.9669911334082,benign
3,6,0,0,0,9,0,0.12081252320519259,464.42508352661105,benign
1,8,2,0,1,11,0,-0.4262610835603085,157.01272765673562,ransomware
5,2,0,0,0,7,0,0.15404091720007582,-39.946425307561114,benign
4,3,0,0,0,7,0,0.022610024489978817,166.40451194695578,benign
5,7,0,0,0,12,0,0.20589208809273712,-113.78142075715942,benign
0,2,0,0,0,2,0,-0.05943945714498147,475.79261789992023,benign
2,8,0,2,0,12,0,0.19987126819699053,24.96103260980388,ransomware
8,2,0,0,0,10,0,-0.14310248825966226,-27.545762396221818,benign
6,7,1,2,1,16,0,0.1343243153955352,567.8591631014008,ransomware
0,3,0,0,0,3,0,-0.1675424136224426,-66.46004908932225,benign
1,5,0,0,0,6,0,-0.16317149373388823,-156.84732134220064,benign
2,10,3,2,1,17,0,0.4070566456545087,348.2274842499671,ransomware
4,5,1,3,1,13,1,-0.18409311402373757,543.8076370501051,ransomware
3,2,0,1,0,6,0,0.2536283749924199,476.9177507808078,benign
5,1,1,1,0,8,0,-0.03901906734389173,195.7966176256518,benign
4,2,1,1,0,8,0,0.330070595286778,287.4864726557694,benign
1,3,1,1,0,6,0,-0.24776572988767084,131.5634590562297,benign
1,3,0,0,0,4,0,0.2570197700108864,306.30804372429594,benign
3,14,2,4,0,23,1,0.47398435684952983,171.00475895132422,ransomware
5,7,0,1,0,13,0,-0.16548049899115724,320.93924989894975,benign
0,5,0,0,0,5,0,-0.36840869404434967,206.75826010367297,benign
1,3,0,0,0,4,0,-0.030009358712676786,-165.29931640731527,benign
4,6,0,4,1,14,1,0.13349747469100204,-108.59200277482734,ransomware
3,0,0,1,1,4,0,-0.11679262163115675,274.27991019700266,benign
3,0,0,0,0,3,0,-0.177554841032479,171.775437394265,benign
5,3,0,1,0,9,0,-0.25305754240909273,-20.36878699395443,benign
4,1,0,0,0,5,0,-0.11632350509767443,-209.59322408176052,benign
4,3,0,1,0,8,0,-0.061030355654272936,98.68568098671355,benign
5,1,0,1,0,7,0,-0.215442024593425,108.175215160735,benign
4,1,0,1,0,6,0,-0.20932043678454926,504.48480491416194,benign
3,4,0,4,0,11,1,-0.24495257823015434,-292.2040633941959,benign
1,7,0,0,0,8,0,0.15016762895601243,262.9796780938017,benign
1,5,0,0,0,6,0,-0.10870811964352185,365.8336184964169,benign
3,2,0,0,0,5,0,0.03280941977200687,170.6164758225683,benign
3,5,0,0,0,8,0,-0.5481431036336815,-151.49815251336204,ransomware
4,3,0,0,0,7,0,-0.11120137212521947,-581.2486031911321,benign
2,5,0,1,0,8,0,-0.07399757689729088,496.4134883114194,benign
6,3,0,0,0,9,0,0.1366061402001264,-91.32315196397514,benign
4,4,0,0,0,8,0,0.40042555216083014,600.6516792451635,benign
3,2,0,0,0,5,0,0.17585322706177262,237.77641871085194,benign
5,2,0,1,0,8,0,-0.6977058147347541,-256.0890635160596,benign
3,5,1,0,0,9,0,-0.045869741901877495,326.9480379619723,benign
1,6,0,0,0,7,0,0.0781001575492677,96.8438460231073,benign
2,6,2,1,1,11,0,-0.15202038816555166,-66.12939120602027,ransomware
3,2,0,0,0,5,0,-0.12180742857623299,-152.22311481306076,benign
3,4,0,1,0,8,0,-0.3858629748136492,86.57870415269889,benign
5,6,4,0,1,15,0,0.24906745573423822,231.0710891675083,ransomware
2,1,0,1,0,4,0,-0.07193194764616577,469.48576809889425,benign
2,3,0,1,0,6,0,-0.01755809220035389,-693.1286393752589,benign
1,4,0,1,0,6,0,-0.1754487762532936,-568.1433234790267,benign
0,2,0,0,0,2,0,-0.19773601289453577,-131.11771663112503,benign
2,0,0,0,0,2,0,0.591448534889307,-95.25807219934232,benign
5,6,0,0,0,11,0,0.24103034538224333,218.33723623638917,benign
4,2,0,0,0,6,0,0.11424690209389747,-432.09452550262193,benign
2,2,0,0,0,4,0,0.02152011707154714,228.22911533673346,benign
3,1,0,2,0,6,0,-0.15015153360791617,-185.85638193605854,benign
2,2,0,0,0,4,0,-0.33812432440216483,164.10933528698965,benign
4,10,1,0,0,15,0,0.1965353709107739,-667.2797680887603,ransomware
2,1,0,0,0,3,0,0.057468746088946164,357.5117138424371,benign
6,8,0,3,1,17,1,0.8757139719404912,290.71538737496775,ransomware
5,2,0,0,0,7,0,0.04774862705161388,-640.8107968537998,benign
6,5,1,0,0,12,0,-0.049884730252374734,269.94889706555114,benign
4,1,0,1,0,6,0,-0.1590845352865412,-506.78743415116924,benign
1,4,0,2,0,7,0,-0.30618722159066614,-232.44260962845476,ransomware
1,1,0,0,0,2,0,0.19507551107629928,-372.9648873874275,benign
3,1,0,0,1,4,0,0.33856238153343443,471.53099846532155,benign
2,2,1,0,0,5,0,0.053724215204373066,259.64407675898974,benign
1,0,0,0,0,1,0,0.3419264861376958,426.79670677344257,benign
1,5,0,1,0,7,0,0.5014310648393374,453.0744754576106,benign
2,1,1,0,0,4,0,-0.014650426702512641,86.12734847591211,benign
2,6,1,0,1,9,0,0.12594603494099546,299.4231589674413,ransomware
4,8,1,2,1,15,0,0.465419554600076,539.0562612654999,ransomware
3,9,0,1,1,13,0,0.23259951711004148,517.2089759909338,ransomware
6,2,0,0,0,8,0,-0.1946186352313311,-353.0835881303261,benign
3,3,0,0,0,6,0,-0.13200308042185807,88.14534730413038,benign
2,1,0,1,0,4,0,-0.2645134810199966,22.529244835189484,benign
3,2,0,3,0,8,1,-0.424435870712835,-33.41255394340814,ransomware
4,3,0,1,0,8,0,-0.12279173648953254,429.49961472256325,benign
6,6,0,0,0,12,0,-0.003961649501320497,425.6726976048221,benign
1,3,1,3,0,8,1,-0.3940878165912084,99.23830735368071,ransomware
1,1,0,1,0,3,0,0.1216358310697796,-288.92890054325704,benign
2,7,0,0,0,9,0,0.007778726134862045,-293.60159245595105,benign
2,1,0,0,0,3,0,-0.1213974424195468,24.477211280201146,benign
3,6,0,0,0,9,0,0.15244725239922594,353.3260769554016,benign
4,8,1,2,1,15,0,0.42475888206415435,-95.97301626313026,ransomware
2,2,0,0,0,4,0,-0.09253427204005946,-132.6539328639799,benign
1,3,0,0,0,4,0,-0.08055118778234989,-57.10988510864294,benign
1,5,1,1,0,8,0,-0.5416534725633877,288.1751000911959,benign
2,2,0,0,0,4,0,0.1965097208270508,-63.8748327560221,benign
2,2,0,0,0,4,0,0.21662988073903458,189.1187182443115,benign
4,2,0,1,0,7,0,0.036152004123329515,-439.3243953053049,benign
2,5,0,0,0,7,0,-0.20177363966500084,794.1105244881301,benign
1,2,0,1,0,4,0,0.12998915230505886,688.6481823575788,benign
3,5,1,1,1,10,0,-0.09041285706125402,608.8597125887966,ransomware
2,0,1,0,0,3,0,0.16145639581849244,43.97799972239746,benign
4,10,1,1,0,16,0,0.41853232146259556,238.56665282538444,ransomware
5,4,0,1,0,10,0,0.35091604992024755,172.146858092292,benign
2,1,0,0,0,3,0,0.08535472666863259,-259.6163129560083,benign
1,9,4,1,1,15,0,-0.11253687773305693,360.65700698899076,ransomware
0,3,0,1,0,4,0,-0.2984261111047595,271.85235944872346,benign
4,1,0,0,0,5,0,0.12701841205866712,-11.778297677474733,benign
8,3,2,0,0,13,0,0.015657758881840022,-147.6632451025355,benign
3,2,1,0,0,6,0,-0.45852417897451503,-297.2388201967439,benign
2,3,0,0,0,5,0,0.20372616706120586,399.35293108733697,benign
2,2,0,0,0,4,0,-0.07371794265340141,825.3541796878505,benign
1,4,0,0,0,5,0,-0.18754918971915807,190.56368299964794,benign
3,3,0,1,0,7,0,-0.4071657799943521,270.72151450894546,benign
5,7,0,4,1,16,1,-0.10686049518926768,590.403543734774,ransomware
3,4,0,0,0,7,0,-0.12719374336296776,-263.50720932781064,benign
2,1,0,0,0,3,0,-0.23482613239698022,-213.3609833688555,benign
7,1,0,1,0,9,0,0.324356484775827,85.74904519890154,benign
3,3,0,0,0,6,0,0.20224767481783798,225.9324732225237,benign
5,2,0,1,0,8,0,-0.20587724096640647,224.8078469194893,benign
4,5,0,1,0,10,0,-0.2718364265312706,-125.28932140379007,benign
4,2,0,0,0,6,0,-0.13582742972268355,167.13742762112057,benign
3,9,1,1,1,14,0,0.1852444332398463,492.39055043908036,ransomware
1,6,0,1,1,8,0,0.283943255702571,220.36442691966886,ransomware
1,6,0,0,0,7,0,-0.16350511561637646,109.33426818982157,benign
2,11,3,1,1,17,0,0.3108134972327584,545.3622947150013,ransomware
3,2,0,0,0,5,0,0.25709199766138113,136.92710741361282,benign
0,4,0,0,0,4,0,-0.0025928322965297484,390.8781292358073,benign
5,8,1,3,0,17,1,0.4125807844191127,98.68104738160531,ransomware
5,3,0,1,0,9,0,0.35431668742237954,143.47663553205092,benign
4,5,1,0,0,10,0,-0.3460502465212025,659.7763244387852,benign
3,4,1,1,0,9,0,-0.2995672608791016,114.08875523333982,benign
2,12,1,1,1,16,0,-0.2846853894867819,569.1057528825875,ransomware
0,3,1,0,0,4,0,-0.02017493856374318,107.69373107269499,benign
0,4,0,1,0,5,0,0.19937440154185818,56.90880787751705,benign
2,6,0,2,0,10,0,0.09825915213311787,80.19717827734814,benign
1,1,1,0,0,3,0,-0.4689733604309204,-9.246612770791792,benign
3,4,0,0,0,7,0,0.14408164934096002,501.02814752632446,benign
3,6,1,1,1,11,0,0.12484230127782488,500.49409502779486,ransomware
3,2,0,0,0,5,0,0.5450888777636672,-329.08851926793767,benign
1,4,0,2,0,7,0,0.09930015287835621,301.7051089747486,benign
4,7,1,3,1,15,1,0.04265725271063148,168.9982274013986,ransomware
4,6,0,0,0,10,0,-0.13602846643155672,63.89791446237295,benign
1,1,0,0,0,2,0,0.04658969526515749,-368.4802169052717,benign
2,0,1,1,0,4,0,0.004578854003899356,-37.28905736163793,benign
3,7,0,4,1,14,1,-0.08328255537447041,412.8506948744287,ransomware
2,2,0,0,0,4,0,0.25675892305411835,542.2626025515614,benign
2,3,0,0,0,5,0,-0.22524514887214517,484.0723268215397,benign
3,3,0,0,0,6,0,0.21205509736720168,3.931135037256908,benign
4,1,0,0,0,5,0,0.04912650382152443,-416.7121095201727,benign
2,3,1,0,0,6,0,-0.4161363881884069,270.2404992823091,benign
0,3,0,1,0,4,0,0.4644496405656847,-357.2997622416718,benign
1,4,0,1,0,6,0,0.17028276905411352,-269.5918950834534,benign
4,3,1,0,0,8,0,-0.3072056748924733,219.47336859348178,benign
4,4,0,1,0,9,0,0.010404628559084247,-2.2691109602484687,benign
3,4,0,0,0,7,0,-0.30889092346414887,573.252263023778,benign
2,5,0,2,1,9,0,-0.2663218672612737,-242.8598438406645,ransomware
2,10,0,1,1,13,0,0.26773513710726626,375.76351848671356,ransomware
5,3,0,0,0,8,0,0.23531878109464413,430.5323226824149,benign
2,3,0,0,0,5,0,0.08735240339165468,-281.7011461990639,benign
4,1,1,0,0,6,0,0.03671199008787716,381.28695234067754,benign
2,5,0,2,0,9,0,0.29954883502968166,200.10757805242582,benign
1,6,0,0,0,7,0,0.05557180939938075,29.88211130821226,benign
2,3,0,1,0,6,0,-0.1226437191044297,88.87084879170618,benign
4,4,2,0,0,10,0,-0.050857610381053416,-530.3951880934785,ransomware
1,6,1,5,0,13,1,0.0038840483373993595,239.20328678040127,ransomware
4,3,0,0,0,7,0,-0.17534769493245733,-310.8801476516492,benign
2,5,0,1,0,8,0,0.04881123775640615,209.31601466375878,benign
3,3,0,1,0,7,0,0.742865596444318,-113.8943343544586,benign
2,1,0,1,0,4,0,0.17897745757797714,-270.3538765395715,benign
3,12,2,3,1,20,1,0.3847083762313689,702.3398092926241,ransomware
5,6,0,0,0,11,0,-0.028807999605830636,502.26904211091687,benign
4,7,0,0,0,11,0,0.3155638228519575,618.30121203298,benign
4,5,0,0,1,9,0,0.167320157420189,690.3486951408654,ransomware
